r,g,b
222,229,202
224,230,195
227,234,191
233,237,188
233,238,183
236,242,185
239,242,187
227,230,175
227,230,175
232,235,180
232,233,177
231,233,174
235,235,175
238,239,177
237,239,173
241,242,174
231,233,163
201,202,130
179,180,106
175,175,99
185,184,110
186,187,113
187,192,117
162,172,96
93,109,31
61,84,2
64,94,5
64,102,6
75,116,18
76,126,18
71,132,12
71,141,10
75,154,11
73,160,8
75,171,10
77,179,13
69,172,10
61,162,7
55,148,9
54,134,13
39,105,3
101,154,67
198,238,166
200,231,168
175,198,143
112,133,78
83,102,45
132,153,91
197,216,153
225,243,182
223,238,181
229,242,188
228,241,185
221,239,180
221,245,181
197,228,159
104,146,68
47,105,10
49,125,7
63,152,18
60,161,16
58,165,14
71,178,22
85,189,36
116,211,66
147,235,92
168,246,108
183,255,118
186,255,114
179,248,104
154,221,76
118,187,43
84,153,12
71,143,1
70,143,3
70,143,3
67,143,1
66,145,0
63,149,1
61,151,1
62,152,2
59,155,1
56,157,1
55,161,0
52,165,1
51,170,1
48,175,0
43,179,1
40,184,1
36,190,1
33,194,2
27,197,1
24,199,1
20,202,0
18,205,1
17,208,3
18,209,4
43,188,32
0,21,0
2,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,3
0,0,1
0,0,0
0,1,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
255,255,255
254,254,254
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
253,255,255
251,253,253
252,254,254
249,251,251
252,254,254
244,252,255
52,74,110
43,75,140
29,72,165
19,69,175
21,71,177
18,74,183
18,80,198
14,84,208
13,90,217
15,98,230
12,99,239
24,110,246
33,115,234
27,86,172
117,136,173
244,246,255
244,251,254
248,254,253
255,255,252
205,196,187
42,22,11
51,17,4
75,27,15
78,22,11
76,20,9
84,22,11
96,24,12
106,28,15
114,32,15
117,33,15
121,34,14
120,34,12
120,34,12
115,36,17
93,29,18
40,11,27
17,40,108
58,121,225
23,113,238
9,113,250
7,112,253
10,113,252
16,115,251
18,114,251
13,113,255
9,113,255
8,115,253
9,116,254
10,115,254
12,115,254
14,115,253
17,117,253
19,118,252
22,120,252
22,120,252
23,121,253
26,121,254
26,122,252
26,122,252
29,123,252
32,124,253
34,125,253
35,127,252
37,127,251
40,129,250
40,128,252
41,128,254
42,129,255
44,130,252
45,132,252
44,134,253
44,134,252
54,137,255
52,134,253
52,135,250
53,139,251
51,135,247
55,139,251
56,139,254
54,136,255
55,136,255
49,132,253
40,129,244
50,139,253
47,137,248
48,128,235
74,134,234
0,48,144
46,114,215
60,132,233
0,43,145
53,126,230
40,129,243
38,131,246
50,132,244
77,140,230
37,74,126
181,198,224
247,251,255
254,253,255
255,255,255
255,255,254
255,252,253
254,249,248
250,249,245
255,255,251
252,249,245
253,254,252
240,252,252
213,242,246
208,255,255
42,124,136
68,196,219
44,201,234
28,198,239
22,196,242
32,197,246
36,199,248
25,196,242
24,198,245
25,198,248
26,197,248
28,197,248
31,196,245
33,197,244
31,198,242
24,199,242
24,200,241
27,200,238
36,196,238
54,195,246
62,191,248
62,185,243
63,179,244
55,164,242
50,141,222
72,134,212
87,121,181
237,242,255
255,253,255
250,254,255
250,255,254
248,255,248
251,255,251
253,255,254
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,254
253,255,254
253,254,252
6,1,3
4,0,1
2,0,0
3,3,3
0,1,0
0,3,2
0,0,0
0,3,2
0,2,2
0,19,0
73,181,51
53,193,22
46,181,17
50,172,18
55,154,14
57,140,12
60,131,14
67,128,18
69,119,17
68,112,13
67,108,10
69,108,10
70,108,10
74,110,10
79,110,13
80,108,12
80,108,12
82,110,11
81,111,10
81,111,8
82,111,8
81,110,7
83,111,11
87,117,16
92,122,21
92,122,21
85,117,16
80,112,11
80,110,7
82,112,9
82,112,11
82,110,10
82,110,11
83,110,14
84,108,13
82,105,13
82,104,15
79,101,13
80,101,16
73,96,12
70,90,15
63,81,12
55,70,9
93,103,50
203,212,162
237,244,199
236,240,199
174,178,142
141,143,114
197,198,178
221,221,209
170,168,167
57,56,66
28,27,47
34,36,66
25,28,66
0,4,49
0,5,55
12,21,71
32,40,87
37,45,82
83,90,110
195,204,201
228,239,213
221,232,186
215,226,170
220,230,170
221,229,168
222,229,168
226,231,170
229,231,171
230,230,170
233,229,170
235,229,170
237,229,170
236,228,169
233,226,169
234,230,172
233,232,172
232,232,172
232,235,173
232,237,175
230,236,171
231,234,172
234,230,172
239,233,180
247,242,193
240,236,188
236,231,186
242,238,189
237,237,183
230,235,180
233,239,190
235,245,203
238,250,214
230,244,208
231,245,203
235,247,199
235,239,190
239,242,193
237,243,196
232,240,193
235,241,192
234,240,187
232,237,182
235,241,184
238,242,183
239,243,184
234,238,179
229,233,174
233,237,178
234,239,178
233,235,175
231,234,172
235,236,174
242,242,178
244,245,177
244,246,176
211,212,138
189,189,113
179,177,99
177,175,97
182,179,104
181,179,108
190,190,120
180,183,114
120,130,60
83,100,27
76,102,24
62,95,10
64,102,14
74,120,21
74,131,16
70,135,6
71,144,4
72,154,5
73,166,7
73,172,10
65,167,8
65,163,15
63,152,19
55,131,19
52,114,20
131,179,101
221,255,191
227,252,196
229,245,197
193,205,157
158,170,120
141,154,102
177,190,136
224,237,183
234,243,192
224,233,182
228,238,185
228,241,185
223,241,182
210,236,172
122,156,85
57,104,18
45,106,2
54,127,11
50,132,6
49,138,5
69,157,20
84,169,33
103,186,53
125,204,69
149,225,89
171,243,106
170,242,100
155,226,80
128,201,55
102,174,30
75,149,7
67,140,0
67,143,2
67,143,2
69,143,1
68,145,0
65,146,0
62,149,0
63,150,0
62,153,0
59,156,0
57,159,0
56,162,1
53,167,0
50,172,0
45,176,1
43,182,1
38,187,0
33,191,1
28,194,0
27,198,0
23,200,0
19,204,0
18,207,2
17,208,3
43,188,32
0,21,0
2,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,3
0,0,1
0,0,0
0,1,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
255,255,255
254,254,254
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
253,255,255
251,253,253
252,254,254
248,250,250
252,254,254
243,250,255
115,129,158
39,66,122
32,72,161
20,68,173
22,70,175
16,70,177
15,76,192
11,80,201
12,88,214
12,92,223
18,104,240
17,105,241
21,108,234
41,109,204
56,83,127
244,251,255
244,252,255
245,253,253
246,247,245
255,255,251
99,88,80
37,12,2
66,19,11
83,24,14
81,17,6
99,24,8
119,31,14
134,37,17
139,43,19
143,45,21
143,43,19
140,40,16
139,43,20
122,37,21
100,35,27
37,9,29
14,39,109
53,118,223
19,108,236
11,114,253
7,112,253
10,113,252
17,113,250
18,114,251
15,113,255
11,113,255
8,114,255
9,116,254
9,114,255
9,114,255
12,115,254
14,115,253
17,117,253
18,117,251
19,118,252
19,119,251
23,120,254
23,121,253
23,121,253
26,122,252
29,123,253
32,124,253
32,125,252
34,126,251
36,126,250
37,127,252
36,127,255
39,129,254
41,129,253
42,131,252
42,131,252
43,132,253
48,133,255
48,131,252
49,132,248
57,140,255
47,136,250
47,136,250
51,134,249
53,133,250
48,128,251
53,134,255
53,134,245
54,135,240
58,140,242
51,125,227
0,56,156
36,96,196
73,146,250
50,125,228
0,42,145
50,124,230
29,118,232
40,131,246
45,126,237
76,137,223
18,49,94
226,240,255
248,253,255
251,253,254
255,255,255
255,255,254
254,248,249
254,249,250
255,255,254
249,250,248
255,253,253
244,248,249
162,177,179
187,208,210
227,250,252
161,218,227
32,151,172
38,203,236
7,198,243
0,199,252
6,197,252
6,197,252
0,195,249
1,198,252
1,196,253
0,197,253
1,198,252
2,199,251
4,199,249
2,200,249
0,201,248
0,201,248
6,200,247
19,199,248
41,202,255
47,194,255
46,183,251
43,172,251
36,156,251
35,135,231
67,132,217
87,122,185
243,247,255
255,250,255
253,255,255
251,255,255
250,255,253
253,255,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
253,255,254
255,255,254
4,0,1
5,0,2
2,0,1
0,0,0
0,2,2
0,1,0
0,1,0
0,1,0
0,0,3
0,19,0
66,193,40
45,209,8
42,200,9
45,190,8
47,166,3
51,151,1
56,143,3
63,139,8
68,131,8
67,120,3
65,114,0
64,110,0
68,113,0
70,113,0
76,114,2
78,114,2
81,115,1
83,116,1
84,119,0
84,119,0
86,121,1
88,123,3
93,128,8
102,137,17
110,144,26
109,145,25
101,137,17
91,129,9
88,124,4
87,123,3
87,122,2
87,119,1
85,116,1
86,114,1
85,113,0
84,110,2
82,107,3
81,105,3
79,105,5
75,99,4
73,95,7
71,90,11
61,76,8
96,108,48
209,218,162
237,244,193
240,246,199
180,184,143
147,149,119
211,210,190
230,228,218
191,188,190
67,64,80
26,24,53
44,46,87
34,38,91
2,8,73
1,9,79
16,23,96
34,42,109
37,43,96
72,79,112
188,197,201
232,243,223
222,234,192
211,224,168
219,231,171
220,231,169
222,230,170
226,229,173
228,230,171
231,229,171
232,228,169
235,229,170
237,229,170
236,228,169
233,226,169
234,230,172
232,230,172
229,228,170
230,232,172
232,237,175
232,237,175
232,235,173
238,234,175
239,234,179
239,236,185
238,234,185
238,234,186
240,237,186
234,233,175
246,245,187
244,247,191
238,246,193
231,242,192
223,236,184
225,239,181
232,243,180
239,240,178
243,244,182
235,237,177
234,238,179
236,240,181
236,241,180
236,241,180
236,241,180
237,242,181
236,243,182
233,238,177
235,240,178
236,241,179
234,239,177
236,240,175
236,240,175
239,239,175
243,243,179
245,246,178
238,239,167
195,194,120
181,178,103
182,178,100
183,179,101
183,176,103
185,178,109
188,184,119
182,181,120
145,150,88
127,141,77
124,145,76
75,105,30
51,86,6
66,109,18
78,130,22
69,131,7
66,138,2
70,151,5
72,163,8
70,165,7
67,165,11
75,170,26
72,154,28
51,121,14
75,130,43
157,199,128
219,247,188
226,243,192
238,249,203
239,246,201
212,219,174
179,187,140
185,192,141
214,221,170
229,236,185
223,230,179
228,236,183
231,242,186
229,242,186
230,248,187
170,197,131
120,156,80
101,149,61
101,158,59
97,160,56
100,169,58
115,185,68
118,189,68
110,180,56
104,175,48
123,194,60
144,217,77
140,215,70
120,198,50
96,174,27
80,160,13
67,146,3
64,142,1
65,143,2
67,143,1
66,142,0
67,144,0
65,144,0
65,146,0
64,148,0
64,151,1
62,153,0
60,157,1
58,161,0
55,164,1
53,170,1
49,176,1
46,180,3
41,185,2
35,189,0
29,192,0
28,196,0
24,199,1
21,203,1
19,206,2
19,208,3
45,188,32
0,21,0
2,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,0
0,1,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
255,255,255
254,254,254
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
254,254,254
254,254,254
254,254,254
252,252,252
252,252,252
246,249,255
180,187,212
27,46,97
34,69,155
22,67,170
22,70,172
19,71,177
17,77,190
12,81,198
12,88,208
14,94,219
14,100,230
13,103,234
22,115,240
40,116,216
10,48,102
218,234,255
239,248,255
245,250,253
242,247,248
248,251,249
214,215,213
51,36,33
50,9,6
82,22,16
99,26,12
128,39,19
154,48,24
161,49,19
156,47,15
156,47,15
161,46,19
158,44,21
148,41,20
129,40,26
94,33,31
27,6,31
11,48,116
47,122,224
23,119,243
4,110,247
8,110,253
13,111,253
19,112,251
20,114,251
15,113,255
11,113,255
9,114,255
10,115,255
9,114,255
9,114,255
11,114,253
14,115,253
14,115,253
16,116,252
17,117,253
17,118,251
19,118,254
19,118,252
20,119,253
23,121,253
26,122,252
28,122,251
31,123,252
31,124,251
33,124,252
33,126,253
32,126,255
35,128,255
38,128,252
41,129,253
41,128,254
42,129,255
43,131,255
48,134,254
56,133,249
51,133,245
41,137,251
41,138,252
48,131,247
56,136,251
56,136,253
60,136,248
71,139,236
62,125,217
0,58,152
0,52,151
34,105,209
60,135,243
39,124,233
45,127,234
0,44,151
53,122,233
39,119,238
41,126,242
48,128,235
62,123,203
45,71,107
241,249,255
248,254,255
250,254,255
253,255,255
253,255,255
251,249,249
252,250,250
253,253,253
189,194,193
244,249,250
239,248,251
109,120,124
216,228,230
241,252,250
216,253,255
57,147,164
52,189,221
17,198,244
0,199,255
1,197,255
0,195,253
1,198,254
3,200,255
2,197,255
1,198,254
0,201,252
0,204,252
2,206,254
2,206,253
0,207,254
0,205,253
10,201,250
27,201,254
42,200,255
49,190,255
53,181,255
46,164,253
35,148,252
42,134,235
68,125,204
126,157,210
240,247,255
255,254,255
247,249,250
253,255,255
254,251,253
255,254,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
252,254,254
253,255,255
4,0,1
4,0,1
3,0,2
2,2,2
0,1,0
0,1,0
1,2,0
1,2,0
1,0,4
0,20,0
63,198,34
39,215,1
38,208,2
40,195,4
41,174,0
44,157,0
47,146,0
57,141,5
63,134,8
66,124,5
64,117,0
64,113,0
65,111,0
68,112,0
73,113,1
79,115,3
82,116,2
84,118,0
88,121,0
90,124,0
92,125,4
97,130,9
107,140,19
118,153,32
128,163,43
127,164,42
118,155,33
109,146,24
105,142,20
101,138,16
97,132,11
93,125,6
90,119,2
88,114,0
86,111,0
85,110,0
80,106,0
79,105,0
79,104,0
76,99,1
73,92,5
71,87,10
64,76,10
99,108,51
212,218,165
246,250,201
243,246,200
188,191,152
162,164,135
211,208,193
226,221,220
206,200,211
84,82,102
23,24,58
43,46,97
48,51,119
25,32,112
21,29,119
31,38,131
39,43,131
33,35,106
60,62,110
180,184,202
231,239,228
225,236,198
211,223,171
218,230,172
220,229,172
221,226,175
225,226,176
227,226,175
229,225,172
231,226,171
235,228,171
235,229,170
233,227,168
233,226,169
236,232,174
235,233,175
230,229,171
229,231,171
231,236,174
231,236,174
232,236,171
241,239,175
238,235,174
233,232,174
233,234,178
237,237,183
240,238,184
236,235,175
244,243,183
239,240,184
235,239,187
228,236,189
224,235,185
228,239,183
232,240,180
238,236,178
241,236,181
240,237,182
239,238,182
241,240,184
241,243,184
238,242,183
237,241,182
234,241,180
230,238,177
232,240,177
237,245,180
235,243,178
236,242,177
238,241,179
230,233,171
232,231,170
242,241,180
238,236,171
216,216,146
181,179,108
176,173,98
183,177,100
184,178,103
183,173,103
187,178,111
186,178,118
173,169,111
141,144,89
149,158,101
174,190,129
122,146,81
59,91,20
51,91,9
71,124,21
69,130,14
70,139,12
70,147,9
72,158,10
71,161,11
70,159,12
76,161,25
68,142,22
54,117,15
100,149,65
183,218,151
220,242,184
225,237,187
228,236,189
236,242,195
227,230,184
218,222,173
215,221,168
226,232,177
233,239,184
224,230,175
225,231,176
237,243,188
230,239,183
236,248,190
213,231,170
195,219,154
183,216,142
182,221,141
181,225,142
186,234,145
186,240,141
173,229,122
131,190,76
96,159,36
103,171,40
119,195,54
112,192,45
95,178,26
73,157,8
67,154,4
62,147,1
63,145,2
63,145,2
65,145,2
64,143,0
64,143,0
68,145,0
66,145,0
66,147,1
65,149,1
62,151,1
61,155,1
59,159,0
59,163,2
56,168,2
51,173,1
47,178,3
42,183,2
36,187,0
32,190,0
31,195,0
28,199,1
24,201,0
23,205,3
20,207,3
46,186,31
0,21,0
2,0,0
0,1,0
0,1,0
0,1,0
0,0,0
0,0,1
2,0,0
0,1,0
0,1,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
255,255,255
254,254,254
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
254,254,254
253,253,253
254,254,254
254,254,254
254,254,254
250,250,250
252,252,255
235,236,255
24,37,83
43,73,154
28,70,171
22,67,170
17,69,175
14,73,183
8,76,189
11,83,201
14,93,214
15,100,226
14,105,233
15,110,237
32,115,220
21,73,140
144,173,210
228,241,255
240,246,251
243,250,253
249,254,255
247,251,252
139,131,131
45,14,11
82,27,20
120,41,28
149,48,26
168,51,24
173,50,18
169,51,16
171,55,22
169,51,22
156,45,23
142,49,34
108,41,38
44,11,25
3,10,53
23,76,157
35,117,228
21,116,243
11,112,250
8,110,252
11,111,253
17,112,252
18,113,253
16,112,255
13,113,255
11,114,253
10,115,254
9,114,255
9,114,255
12,115,254
12,115,254
14,115,254
14,115,253
17,116,254
17,117,253
17,116,254
18,118,254
20,119,255
20,119,253
23,121,253
25,121,251
28,122,252
30,121,252
30,124,254
31,125,255
30,127,255
32,127,254
36,129,252
38,128,252
41,127,255
41,128,255
40,128,252
44,131,249
0,53,167
50,128,241
39,134,251
37,133,250
48,131,247
61,136,246
55,126,224
78,141,229
23,78,153
0,45,122
57,117,207
68,135,238
56,135,246
43,129,243
44,131,241
26,108,217
0,61,172
52,119,234
41,118,240
40,120,237
50,126,226
43,102,172
98,119,150
243,249,255
246,252,255
249,254,255
245,250,249
252,254,254
255,253,253
251,251,251
243,248,249
126,138,140
230,246,252
212,231,238
25,44,52
224,240,246
247,252,251
227,248,249
135,203,216
45,162,191
26,197,243
0,197,253
0,196,254
2,200,255
0,196,252
0,198,251
2,198,252
2,200,252
0,205,251
0,208,252
2,211,255
3,212,255
0,210,255
1,208,254
10,200,249
28,199,255
34,191,254
40,180,251
51,176,255
44,158,249
36,140,241
54,135,226
76,123,185
200,222,255
243,249,255
255,254,255
255,254,255
254,253,255
255,253,255
255,253,255
255,254,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
253,255,255
253,255,255
6,1,3
4,0,1
0,0,1
0,0,0
0,1,0
1,2,0
2,2,0
2,0,0
5,0,4
0,20,0
61,200,33
37,219,0
39,214,3
38,200,4
37,180,1
37,163,0
41,150,0
52,144,3
61,137,6
65,128,5
66,121,4
65,116,2
63,112,0
68,112,0
73,113,1
80,116,2
84,118,4
86,120,2
91,124,3
94,128,4
106,137,14
113,144,21
128,159,36
143,177,53
155,188,67
154,190,66
144,180,56
134,171,47
124,161,37
118,154,30
111,144,23
104,135,14
97,125,6
90,117,0
87,112,0
86,111,0
85,112,2
82,108,0
80,106,0
81,105,5
74,94,5
67,83,5
63,75,9
104,113,56
211,217,164
244,249,198
240,244,195
205,206,166
165,164,136
197,194,179
234,228,229
222,215,228
88,88,112
15,18,56
33,37,95
55,60,135
45,53,143
42,47,149
46,51,154
38,42,137
37,39,117
53,55,109
175,179,198
227,232,223
226,236,200
215,227,175
222,234,176
225,234,177
222,225,175
225,225,177
227,226,176
228,225,174
230,227,172
234,230,172
234,230,172
232,228,169
231,227,169
237,235,177
239,237,179
234,233,175
232,231,173
232,234,174
231,234,172
231,232,168
238,237,169
239,238,170
233,234,170
230,235,173
238,240,180
238,238,178
238,238,174
236,236,172
237,236,178
233,238,183
228,237,187
225,236,186
226,236,183
229,235,180
237,234,183
242,235,185
239,235,184
239,235,184
239,236,185
237,240,185
233,238,183
232,239,182
233,242,185
230,240,180
231,241,181
237,248,186
236,244,183
236,243,182
226,231,170
202,204,144
202,202,142
225,224,163
231,229,164
200,200,130
180,176,105
178,173,98
184,178,101
186,177,103
180,170,100
187,178,111
194,183,125
170,164,111
128,127,77
138,144,95
203,216,164
179,200,145
90,118,58
39,76,4
60,108,19
68,127,23
75,140,25
68,141,15
69,148,13
71,154,15
68,147,12
67,141,15
62,128,17
74,127,33
130,169,93
209,236,172
227,244,187
231,240,189
230,234,185
228,231,182
231,234,184
230,234,182
230,233,178
234,240,183
233,237,178
232,238,179
231,235,176
226,232,173
231,237,180
230,237,180
224,236,178
226,242,181
221,242,179
219,246,180
220,248,182
222,255,181
219,255,173
191,235,140
129,181,74
84,144,26
93,161,30
108,187,44
98,182,33
77,168,13
69,160,7
65,159,5
63,153,4
59,148,1
60,145,0
63,146,0
65,146,0
66,145,0
66,145,2
66,145,2
65,145,2
64,147,1
63,149,1
61,151,1
60,157,1
59,161,2
57,166,3
54,171,2
50,176,3
44,180,0
38,184,0
32,188,0
32,193,1
29,197,1
25,200,2
24,204,2
22,206,4
46,186,33
0,21,0
2,0,0
0,1,0
0,1,0
0,1,0
0,1,0
2,0,1
2,0,0
0,1,0
0,1,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
255,255,255
254,254,254
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,254,254
255,254,254
253,253,253
254,254,254
255,255,255
255,255,255
255,255,255
252,252,255
245,244,255
77,85,125
41,67,143
30,70,166
24,67,170
20,70,176
13,71,177
12,76,188
12,81,198
15,91,211
11,95,220
12,102,227
12,107,234
27,116,227
36,103,188
19,64,121
200,221,243
244,250,255
243,249,254
247,250,255
248,249,253
249,243,244
75,55,50
65,20,9
122,41,26
152,45,24
173,52,26
177,49,20
173,49,19
168,48,19
163,50,24
145,53,34
96,41,34
25,7,20
9,28,71
49,100,173
40,116,228
22,112,243
24,114,249
17,111,248
9,112,251
7,112,253
9,111,254
13,109,255
16,109,255
15,111,254
11,116,249
8,117,249
7,112,251
9,114,255
12,114,255
12,115,254
14,115,254
13,114,253
14,115,254
15,116,254
15,116,255
15,116,254
18,117,255
21,120,255
22,119,253
24,119,252
27,121,251
27,120,253
27,121,255
27,124,255
27,125,255
29,126,253
33,127,250
36,126,251
38,123,255
40,126,255
36,125,246
45,131,245
0,55,166
59,131,243
41,132,247
37,132,249
53,134,249
61,129,226
88,138,204
20,61,110
108,150,197
18,69,131
61,128,221
48,129,240
36,123,243
38,125,245
53,127,239
23,92,201
8,75,190
46,116,234
38,117,238
40,118,231
58,125,218
22,70,134
157,178,200
240,247,250
244,253,255
246,254,254
248,253,252
252,252,252
255,252,253
250,249,251
224,239,241
31,58,62
202,233,242
106,141,154
31,73,86
191,224,233
242,252,252
241,255,255
186,236,248
33,133,158
36,196,238
3,197,250
2,201,255
0,197,253
0,201,252
0,201,250
5,203,251
2,205,248
1,214,251
4,220,255
7,219,254
8,217,255
6,216,255
6,209,252
9,197,245
17,191,244
25,182,248
34,179,255
38,164,253
42,153,245
53,148,235
65,134,203
163,197,233
235,246,255
253,255,255
255,254,250
255,255,255
255,254,255
255,253,255
255,253,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
253,255,255
255,254,255
2,0,0
3,1,1
0,0,1
0,0,1
0,1,0
0,1,0
2,2,0
4,1,0
5,0,1
0,19,0
63,198,36
40,221,6
42,215,9
41,206,9
36,186,2
32,168,0
38,155,0
46,145,0
54,135,2
65,133,8
67,128,8
64,119,2
64,115,1
64,110,0
72,115,2
78,117,2
85,119,5
90,124,6
94,127,6
108,142,18
123,155,30
138,170,45
147,179,54
159,193,68
178,212,88
181,218,92
170,207,81
157,194,68
147,184,58
135,169,44
122,156,32
113,144,23
100,128,9
90,117,0
90,115,1
89,114,2
85,113,0
83,112,2
77,106,0
80,107,4
71,94,2
62,81,0
60,73,5
105,115,55
219,226,169
247,253,198
242,248,195
212,215,169
170,171,137
184,183,162
232,229,221
235,232,241
108,110,134
15,19,60
27,33,92
61,67,144
50,57,150
45,53,154
52,57,159
32,37,130
24,24,100
52,53,103
175,177,195
230,237,224
219,227,190
215,225,172
230,242,184
225,235,175
222,227,172
227,229,177
227,227,173
227,226,170
228,227,171
228,226,168
228,226,168
233,231,173
238,235,180
238,237,181
240,239,183
234,233,175
231,230,172
232,232,172
234,234,174
232,232,168
233,231,161
238,239,167
238,242,171
237,242,173
240,244,178
242,245,176
241,243,173
240,242,172
235,236,172
235,241,184
230,242,190
224,236,186
223,236,184
230,239,188
238,238,192
237,234,189
243,238,193
239,237,189
237,237,189
234,238,189
230,236,187
228,237,186
227,240,188
227,240,188
231,244,192
238,250,198
227,236,185
219,225,172
200,205,150
170,171,115
184,183,125
216,215,155
215,213,149
179,178,110
175,171,100
183,178,103
185,179,102
186,178,101
195,183,111
185,174,106
192,182,122
177,171,118
132,130,82
133,136,91
212,222,179
227,244,200
133,156,111
35,67,12
35,80,7
55,110,23
61,122,24
76,140,34
73,142,27
63,134,14
61,129,12
70,131,21
103,154,57
137,177,95
186,215,146
224,244,185
230,240,187
234,239,188
232,235,185
227,229,177
227,230,175
231,234,178
234,236,177
228,233,172
230,233,171
232,238,173
234,238,173
229,234,172
231,236,175
230,236,177
230,237,180
230,239,182
227,240,184
225,240,183
225,242,185
228,249,186
225,252,178
196,231,145
115,161,62
77,134,19
85,155,24
98,180,37
87,178,25
73,170,12
61,162,6
62,163,7
59,156,5
56,150,1
61,151,2
61,149,1
62,146,0
65,146,0
66,145,2
66,145,2
66,146,3
65,148,2
65,150,4
64,152,4
63,157,3
61,160,4
58,164,3
56,170,3
51,174,4
44,178,1
38,182,0
36,187,0
33,191,1
27,192,0
29,200,2
26,203,2
23,205,3
48,185,33
0,20,0
2,0,0
0,1,0
0,1,0
0,1,0
0,1,0
2,0,1
2,0,0
0,1,0
0,1,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
255,255,255
254,254,254
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
254,254,254
254,254,254
255,255,255
254,254,254
253,253,253
250,251,255
246,246,255
151,158,191
24,48,114
40,74,163
23,65,166
22,70,176
15,69,176
15,74,184
13,76,191
15,84,205
14,92,215
16,101,227
12,105,232
23,113,232
37,118,223
42,105,185
13,52,97
187,209,234
233,247,255
240,246,255
251,251,255
253,248,249
214,205,201
48,19,10
93,24,14
147,52,36
